Value,Value_HeatPump,Value_OtherAppliances
0.7486633,1.1016014,0.5581502
0.7914294,1.3964896,0.47783557
0.5322519,0.46512842,0.38863143
0.3226279,0.3925842,0.22068164
0.3686641,0.5048652,0.299738
0.33170632,0.51998913,0.27199894
0.38130066,0.53128487,0.27993277
0.33025983,0.65762717,0.36163184
0.42177212,0.8165946,0.5726009
0.5077703,0.50840425,0.34514883
0.27910513,0.3138668,0.18567151
0.57988113,0.55824,0.38614878
0.41480234,0.43591014,0.26837817
0.58127373,0.5907225,0.46805796
0.4164461,0.5124237,0.33411816
0.35072914,0.71874356,0.3727889
0.5273877,0.39362085,0.5052805
0.44347662,0.24200234,0.3804537
0.35296953,0.26845708,0.35900342
0.17067069,0.25438443,0.2718427
0.14032221,0.3119995,0.3379685
0.3257672,0.5383403,0.34528968
0.23328051,0.5194261,0.1600619
0.022385325,0.007510109,0.06583382
0.11964043,0.0009061899,0.13671814
-0.066804044,-0.100369655,0.124817714
-0.023736726,-0.12421001,0.22662953
-0.07475475,-0.2343302,0.26735708
-0.08267294,-0.3485126,0.3898502
-0.16474375,-0.44766995,0.5310435
0.2349619,0.15719989,0.2119787
-0.099109165,-0.05753292,-0.04060676
-0.08557155,-0.053060807,0.010358909
-0.05114588,-0.1163808,0.14115143
-0.01041507,-0.06852391,0.3429415
0.074753925,-0.05051519,0.43675497
0.07593734,-0.07447644,0.40161946
0.5457573,0.4860407,0.49884412
0.21769148,0.3508457,0.42134663
0.23815972,0.31928873,0.32676998
0.37296063,0.60673887,0.33557782
0.2593982,0.54401404,0.21607754
0.275997,0.66528,0.2556944
0.29250944,0.7003967,0.2883032
0.37335056,0.28229314,0.37782907
0.24049658,0.15255731,0.28038824
0.1597982,0.2665464,0.30954894
0.20665607,0.18835327,0.39413896
0.042492203,0.06254604,0.3288965
0.053433813,0.1311622,0.43734965
0.0774921,0.12464551,0.34547266
0.0187773,-0.085403636,-0.040741198
0.015286356,-0.102334194,0.06838789
-0.12062129,-0.3359912,0.22982165
-0.14998358,-0.3410439,0.27722397
-0.09136408,-0.24962059,0.3991653
-0.2041733,-0.29906398,0.38577917
-0.21992159,-0.12120456,0.30183864
0.41147956,0.3230363,0.4204152
0.0524723,-0.063003175,0.23964697
0.37236577,0.14815117,0.47917664
0.15393189,0.09523914,0.46283177
0.03783177,0.20688513,0.4904929
0.093358845,0.34977126,0.49090403
0.2666892,0.52447706,0.4571366
0.029516065,-0.045401916,-0.022500427
0.18950793,0.037361957,0.2025654
0.33124596,0.34817308,0.37526068
-0.011366274,0.09998504,0.088966504
0.03373318,0.16522963,0.15945864
0.16482064,0.37758073,0.24092862
0.21282306,0.51131964,0.24242437
0.47020617,0.32744694,0.33944532
0.41192052,0.5141777,0.3717102
0.66006577,0.85161036,0.48677605
0.35866582,0.6706585,0.2923878
0.42310053,0.8290448,0.39783847
0.48933512,0.9174478,0.46117738
0.5105517,0.9137918,0.5760349
0.6676307,0.45725906,0.56036216
0.58722997,0.5801389,0.5456845
0.5235796,0.62669337,0.49133173
0.6491434,0.744957,0.61338764
0.5159051,0.73099893,0.41824672
0.58860314,0.9086565,0.3880839
0.55515563,0.9470191,0.39345685
0.34827763,0.20846027,0.18613319
0.267875,0.15683225,0.020372868
0.040192872,0.054243512,0.09370529
0.21952653,0.31121516,0.2716256
0.16837555,0.36970636,0.24511331
0.058586597,0.28562063,0.0851608
0.1570164,0.46401155,0.1221834
0.43301815,0.3430511,0.30025715
0.262345,0.3437475,0.1961644
0.15705857,0.2933554,0.21343113
0.11585236,0.33080015,0.24536262
0.22391787,0.5716794,0.3693039
0.16743258,0.48245537,0.42620638
0.17009771,0.35720265,0.53353465
0.5291751,0.4742406,0.40395388
0.7183442,0.8222549,0.65062165
1.0089668,1.1385446,0.9240462
1.0965543,1.2262502,1.070094
0.87723434,1.1096406,0.937816
0.7890215,1.1267751,0.93565685
0.7008022,1.0793006,0.80037385
0.43175134,0.26224265,0.3334282
0.6080218,0.4403212,0.41887274
0.80756104,0.6272062,0.65222394
0.465923,0.5548997,0.38401467
0.35909098,0.5707243,0.29331332
0.33978084,0.6403452,0.3235927
0.4209391,0.7799088,0.29814374
0.090047106,0.03020266,0.029161986
0.2613014,0.191784,0.18571892
0.10950208,0.23216584,0.16132739
0.24850342,0.4205435,0.27053323
0.4343121,0.6060494,0.39492944
0.13829145,0.47936696,0.21145643
0.3241847,0.6218419,0.32126495
0.8346698,0.66645384,0.69649726
0.6274117,0.59135467,0.61594564
0.5335276,0.5124323,0.59326476
0.49952227,0.5340228,0.5872806
0.3632622,0.47414216,0.48795393
0.38084435,0.56742066,0.49586657
0.4716881,0.7181352,0.4871396
0.17129025,0.08114445,0.09551969
0.19342783,0.09531732,0.19654575
0.49697632,0.4559899,0.42976967
0.307356,0.48655295,0.37830767
0.11154145,0.37763694,0.25412428
0.17410511,0.4404024,0.42213097
0.18229455,0.5156451,0.541002
0.45329863,0.39335814,0.31968233
0.23426536,0.28833225,0.2871228
0.07085915,0.18710671,0.23586883
0.13286111,0.24015135,0.29939282
0.30494437,0.36963344,0.48997092
0.16905916,0.34571612,0.43282637
0.009725628,0.23644006,0.44567487
0.17723519,0.17680633,0.19969298
0.12775528,0.10889271,0.15290384
0.30434525,0.3243472,0.29069203
0.22980917,0.36407927,0.24589306
0.2722788,0.42522585,0.26491287
0.37035456,0.51095045,0.27812853
0.42980483,0.5883894,0.25217885
0.9457999,0.78906,0.830921
0.7246448,0.6415604,0.7643112
0.8323982,0.86609447,0.9247678
0.8550389,0.9243915,1.0160091
0.61921,0.79166925,0.77978635
0.9822501,1.1805236,0.9690637
0.87474334,1.252098,0.93839365
0.12943305,0.03541997,0.050641783
-0.07861693,-0.22763509,0.028622424
-0.32025558,-0.43013072,-0.012824027
-0.38050094,-0.40645736,0.11579997
-0.29602093,-0.44986016,0.1506119
-0.33577853,-0.37168825,0.09361008
-0.30157632,-0.33739382,0.10837699
0.2564611,0.14569326,0.19398811
0.2964092,0.31268424,0.26785392
0.1897091,0.2872362,0.2464802
0.5055129,0.5791599,0.46154013
0.20014605,0.53483087,0.28902784
0.1694417,0.58514535,0.2421971
0.10375167,0.47663754,0.27910993
0.064347655,-0.058484733,-0.0741576
0.14819868,-0.08920977,0.017131392
0.27027178,0.19093835,0.13007873
-0.0075722486,0.20928362,0.06604339
-0.0856399,0.23772639,0.10315525
0.02136953,0.26581353,0.18734401
0.08535881,0.28717616,0.15048122
0.60092306,0.3618176,0.45021048
0.4165563,0.34497005,0.32853916
0.6382185,0.62973434,0.62278134
0.9912771,0.9501115,1.1454134
0.55786496,0.6003145,0.791433
0.5050207,0.61642206,0.65283096
0.5645266,0.7663129,0.79049045
0.33750314,0.28946128,0.22985381
0.29763854,0.34118572,0.32230997
0.14666533,0.20846698,0.22158769
0.15807036,0.27800328,0.11014104
0.15514114,0.25250968,0.10884479
0.19068846,0.33945602,0.17815618
0.02694751,0.37091747,0.14450485
0.09587428,0.14931513,0.018295914
0.062206075,0.23562634,0.08478033
0.04681563,0.20919147,0.14416069
0.06556526,0.3272317,0.17238967
0.16873902,0.45264786,0.16828255
0.023223065,0.6112477,0.04824639
-0.054007843,0.5887003,0.09060431
0.5304714,0.47163028,0.45169824
0.29623306,0.2954642,0.29641435
0.25364226,0.31010008,0.28919777
0.15298778,0.33399191,0.17976609
0.24137169,0.37124753,0.14811541
0.39255786,0.42750478,0.10910748
0.22272193,0.31913057,0.11927451
0.1839149,0.14611876,0.098232426
0.0015336797,0.0052733775,-0.032598607
0.09780841,0.112151094,0.1892724
-0.008904263,0.016424133,0.27716115
-0.007496923,-0.08473024,0.36075446
0.07882631,0.02190063,0.44313207
0.08955085,0.06547001,0.43841425
0.44204956,0.33313447,0.42268905
0.48750788,0.42655593,0.42143422
0.47448212,0.5540527,0.38153026
0.35444012,0.42928097,0.23660293
0.39148772,0.343971,0.22597492
0.24971658,0.35548156,0.2563454
0.35311282,0.33997357,0.3319961
0.33996397,0.082177185,0.34855437
0.10182422,0.06310655,0.24843633
-0.045114458,0.0727869,0.24974945
0.0901645,0.10352154,0.22764441
-0.07204432,0.0531409,0.15143292
-0.13391948,0.112592176,0.12869532
0.0046430677,0.0968338,0.2648648
0.21491838,0.12257961,0.17250547
0.3537807,0.20444128,0.31688595
0.33014083,0.3955266,0.34037492
0.095737435,0.1986759,0.17330065
0.09063854,0.23672119,0.28997025
0.034715347,0.20467485,0.33041933
-0.059682705,0.18104118,0.31083742
0.7643844,0.49038607,0.61696976
0.7674394,0.47748083,0.65939087
0.70929706,0.49657005,0.5716516
0.5948942,0.5349969,0.5503383
0.47823685,0.45271623,0.32071382
0.59162706,0.6350672,0.36089563
0.6186159,0.73612833,0.334894
0.20630416,0.10966925,0.11155115
0.0069684833,-0.041229576,0.021208553
-0.053658977,-0.10584987,0.15967527
-0.00583278,-0.20736378,0.269832
-0.0065343343,-0.055253766,0.27293876
0.114302285,0.050384298,0.2798655
-0.009593844,0.04482115,0.18061294
0.54940647,0.5748666,0.49090108
0.24054244,0.2708214,0.34662876
0.10838176,0.107217915,0.21532413
0.12405188,-0.0038804207,0.23350441
0.06705399,-0.0015350077,0.2794802
0.02995259,0.01711299,0.33429423
-0.0057039633,-0.04710859,0.35862073
0.9648897,0.77399313,0.76940286
0.76110643,0.68277884,0.5291036
0.70570266,0.67452526,0.47234663
0.7299454,0.82577956,0.47356108
0.65779865,0.7694107,0.35425606
0.50101346,0.75906336,0.36058468
0.45242172,0.819751,0.37924325
0.1849392,0.10655662,0.20730597
-0.15958425,-0.1813413,0.06883634
-0.2515433,-0.24848151,0.23913674
-0.24162084,-0.25556323,0.37496886
-0.13111901,-0.21874225,0.43310106
-0.26004913,-0.38598025,0.3975294
-0.311366,-0.44779837,0.35734355
0.22790062,0.17192632,0.1456993
0.07452649,0.102454334,0.061578237
0.069423296,0.21785451,0.073460355
0.17782888,0.3947436,0.2108235
0.16161984,0.45500037,0.09824005
0.08317923,0.56271523,0.09451485
-0.031019755,0.5778422,0.0010098722
0.53918123,0.4249847,0.45267358
0.1522679,0.17709371,0.07938767
0.21155027,0.29590324,-0.010930473
0.08109565,0.27519262,-0.017619753
0.074938,0.15874764,0.072541155
0.020057995,-0.0071288217,0.23233762
0.20239386,0.18370152,0.25449133
0.8448509,0.69014513,0.83496636
0.36881548,0.29263473,0.44403046
0.3019417,0.3219729,0.28251415
0.32017702,0.37007284,0.34031487
0.3602025,0.43446988,0.40208426
0.31131756,0.6080352,0.2714814
0.3460197,0.7512411,0.29635635
0.495311,0.39018142,0.2849904
0.48204285,0.39455438,0.37553287
0.101150356,0.14216956,0.22350535
0.20971891,0.30757552,0.28886402
0.18747336,0.16694814,0.280271
0.25572997,0.22339524,0.24119104
0.19508505,0.20485228,0.32330576
0.1730012,0.10114026,0.19309899
0.030581094,-0.047020227,0.0018588677
0.13904515,0.076133735,0.16991992
0.0653273,0.06954557,0.24944839
-0.021009605,0.018943286,0.29880306
0.17165843,0.18982737,0.25791937
-0.13082302,-0.07455947,0.115241356
0.8227396,0.7694906,0.7729885
0.4604317,0.51009905,0.46286288
0.5703437,0.65504146,0.59935075
0.5588953,0.74157095,0.5756297
0.8083025,1.0133221,0.84345347
0.60895526,0.7795967,0.62135726
0.72232556,0.88287544,0.689199
0.16088541,0.10033267,0.18813568
0.10920522,0.037670482,0.1875673
0.025939617,-0.062246673,0.25005504
0.102731146,0.16434607,0.23027621
0.17040804,0.39668623,0.25779077
0.03646764,0.386266,0.21986999
0.16290733,0.52856755,0.28280327
0.2572712,0.1742982,0.22161151
-0.07126848,-0.16738653,0.02541242
0.043383628,-0.086759366,0.17539324
-0.043900825,-0.19795983,0.2048074
-0.12931871,-0.19772269,0.3208229
-0.110772856,-0.24813154,0.2709148
-0.2618258,-0.31880808,0.2089279
0.39121598,0.3263203,0.40446702
0.18286628,0.30951983,0.3321986
0.26078573,0.47633344,0.43038794
0.1785059,0.51782066,0.3044841
0.30368102,0.5524511,0.33839262
0.20355973,0.48814064,0.29320845
0.22677818,0.4167154,0.33003163
0.38679734,0.45261037,0.33408204
0.59490323,0.709151,0.50126696
0.73348486,0.8964764,0.7340146
0.29628715,0.66806877,0.50469816
0.38301083,0.9353657,0.52658564
0.48824513,1.0695741,0.4011246
0.5244568,1.2302637,0.40788934
0.7018117,0.61566293,0.66684693
0.80547935,0.661818,0.80672425
0.7163521,0.58072066,0.7726051
1.1084658,1.0428128,1.0876379
0.67698777,0.8037003,0.75286996
0.7322619,0.9948911,0.5942873
0.7309716,1.0292281,0.5994447
0.31757426,0.30742675,0.22883588
0.5117634,0.50890213,0.39239028
0.33568227,0.36575496,0.29594073
0.42955524,0.31594658,0.38868937
0.4483053,0.55798125,0.37368003
0.23877779,0.46759742,0.2872594
0.38952482,0.68625534,0.37097844
0.6128006,0.53801876,0.44938853
0.54039323,0.54821324,0.42387983
0.5095989,0.6394844,0.43720502
0.22224751,0.54090995,0.3090202
0.3080213,0.6963825,0.30328637
0.4798085,0.8068346,0.30506444
0.41812378,0.709975,0.24601686
0.34451663,0.26369834,0.28269783
0.28389272,0.27235466,0.18456714
0.23064095,0.2464436,0.23608935
0.27097896,0.31540552,0.20302808
0.1621018,0.29131275,0.14656559
0.14630285,0.31679255,0.21039231
0.16810346,0.40314132,0.17834221
0.45291108,0.2637652,0.38404614
-0.0030338466,-0.0854894,0.2249021
0.024141362,-0.01841796,0.28208873
-0.011772156,-0.025038691,0.3656464
0.058763877,-0.072909944,0.40555555
0.03105216,0.10358552,0.37137392
-0.08882864,0.09278646,0.40355837
0.3007441,0.31331867,0.26698032
0.21793833,0.283792,0.26057255
0.19265765,0.31004804,0.26196873
0.24673104,0.37040675,0.20610455
0.21052554,0.6040503,0.193618
0.21781233,0.5496332,0.23621382
0.24756882,0.51816887,0.30538315
0.43012023,0.27880043,0.31056744
0.27645785,0.12757294,0.28911206
0.35421586,0.23832734,0.47623768
0.32504225,0.18901494,0.48463908
0.34849584,0.3076492,0.40640977
0.31659496,0.3223574,0.31908
0.34174004,0.4529223,0.3903926
0.47023436,0.32411116,0.44182655
0.29389304,0.13911611,0.30248427
0.4857221,0.39818105,0.4528406
0.4634977,0.5456678,0.3568962
0.39810887,0.5328754,0.2862235
0.4180258,0.5384047,0.2179232
0.47606412,0.844653,0.3420913
0.2050229,0.09227983,0.078624904
0.08604828,0.043994352,0.03632541
-0.02276726,-0.00814786,0.09957794
0.08078407,0.008407129,0.22492486
0.11427244,0.010336896,0.31366745
0.12686071,0.08094685,0.17504105
0.0018221624,0.048251458,0.24286439
0.11078504,0.022076817,0.10952493
0.17920113,0.17078476,0.2281842
0.2196733,0.2115246,0.25793803
0.18889394,0.19579118,0.15141784
0.13918978,0.20683748,0.16215888
0.14815503,0.29629606,0.17674983
0.20268697,0.39236665,0.13445997
0.5923935,0.49942735,0.57800394
0.39731616,0.3961893,0.56248385
0.58379066,0.56697226,0.72735244
0.5468471,0.65858626,0.6670601
0.790751,0.92220145,0.87916774
0.6249453,0.8891207,0.68811536
0.64209527,0.9721214,0.66290057
0.2959603,0.18381353,0.24497522
0.16107976,0.16322231,0.053663142
0.11813757,0.07517579,0.047871567
0.057554632,0.16861062,0.07338481
0.064151786,0.17140724,0.13945834
-0.006679207,0.18508853,0.25797132
-0.03677366,0.104601346,0.374796
0.39711195,0.29804948,0.21419324
0.450194,0.39180228,0.32060373
0.63434905,0.70140314,0.5366282
0.28177196,0.56385976,0.38208875
0.395353,0.7348298,0.38980648
0.47837546,0.8889338,0.32901603
0.4863674,0.9995023,0.28745127
0.5162603,0.38847578,0.3551155
0.025266282,0.010519696,0.029345887
0.10392606,0.11041743,0.14254229
0.20297092,0.39323348,0.27757928
0.03323572,0.2828054,0.11366495
-0.056879394,0.31548172,0.10265477
0.11389723,0.5690695,0.18700151
0.21015027,0.109170444,0.106003545
0.014144428,0.06152281,0.041626535
0.009677993,-0.050776996,0.11862015
-0.07103682,-0.084383674,0.1869986
-0.05583457,-0.18594377,0.3380453
-0.059901923,-0.09135617,0.3647433
-0.019058272,-0.066593714,0.4832597
0.60493016,0.4531873,0.46485904
0.70988834,0.58879507,0.5599497
0.64044553,0.61922127,0.44590518
0.38644558,0.5130863,0.31524828
0.44529802,0.63823247,0.44294223
0.39296633,0.56067055,0.54719496
0.50679076,0.65139115,0.47755742
0.7798151,0.6592598,0.5945399
0.6209529,0.6411097,0.65448695
0.2798473,0.44052598,0.50737965
0.34987193,0.6099446,0.5701599
0.31463835,0.6051529,0.5147705
0.30217832,0.5687194,0.53699625
0.34412777,0.5963562,0.6172971
0.54192054,0.41139936,0.4517358
0.60276794,0.43574813,0.5150676
0.21506673,0.12887052,0.2621165
0.18515202,0.25034565,0.2586316
0.19814724,0.36094597,0.19775888
0.33094418,0.49815792,0.2727165
0.13202584,0.47538012,0.12918517
0.75413656,0.54691386,0.58775777
1.0644151,0.8081838,0.9365154
0.4679166,0.40620196,0.45845902
0.40662754,0.41646832,0.31868938
0.34636736,0.3233124,0.3235545
0.47101444,0.3625044,0.4118303
0.29571906,0.185296,0.38526693
0.96412385,0.7499365,0.8871054
1.289433,0.9273336,1.3251097
1.0768245,0.8967116,1.2326516
0.8295266,0.89005286,0.9090336
0.7834321,0.9207143,0.72890973
0.7274094,0.987733,0.6437202
0.63987744,0.95233536,0.64898413
0.40190756,0.22506368,0.2284128
0.6926447,0.5780854,0.4912615
1.0764339,1.0336227,0.9606886
0.66898704,0.7663401,0.71813256
0.5089402,0.6973085,0.6165603
0.5142855,0.8541442,0.57806706
0.6214005,1.0322555,0.5637289
0.4818384,0.35368633,0.34879354
0.3217265,0.18086143,0.2692192
0.08367145,-0.012080381,0.14739032
0.09518183,0.060965553,0.1721101
0.071991615,0.07748213,0.21165878
0.04495045,0.10665602,0.1805065
0.03793204,0.26339778,0.17838061
0.23017302,0.1393661,0.18539742
0.2413483,0.12980992,0.17715333
-0.04173387,-0.047780283,0.036122214
0.03558924,0.015062423,0.14684804
0.04538975,-0.10836763,0.19562125
0.004954815,-0.108555265,0.24495001
-0.09123757,-0.31487545,0.30335003
0.9850817,0.9095841,0.8129552
0.89637864,0.8586339,0.8383134
0.5090358,0.4808899,0.6327196
0.65805924,0.66777605,0.7466435
0.64780235,0.65178955,0.6950372
0.50204045,0.68725324,0.4689645
0.5674119,0.7050625,0.5506415
0.33842927,0.2898922,0.25171494
0.26178232,0.27307847,0.291148
0.30426222,0.17965317,0.3565307
0.2810749,0.15341641,0.34345162
0.26880825,0.22801062,0.24603327
0.16275209,0.31856212,0.1926631
0.22501534,0.32257503,0.42683688
0.6438308,0.62952656,0.64053756
0.7708732,0.8081244,0.73579085
0.795645,0.8107364,0.86671126
0.7290176,0.80946213,0.7569931
0.6106911,0.69806385,0.6452042
0.5983504,0.72567236,0.608028
0.8516849,0.9930094,0.7480914
0.06837188,0.15790302,0.08343327
0.31486356,0.30196482,0.17181367
0.16202259,0.116865195,0.07714369
-0.09077983,-0.048972376,0.06478436
0.22890395,0.2205318,0.31352487
0.12191964,0.11627821,0.34183165
0.060380608,0.026103796,0.31269935
-0.13607264,-0.09507463,-0.029766595
0.14238745,-0.00513063,0.19036797
-0.04055644,-0.08951951,0.18910125
0.019964319,-0.0011851806,0.25522146
-0.021572746,0.048334002,0.31025252
-0.048392154,0.04018885,0.31391817
-0.04761648,0.05705653,0.39010847
0.7773484,0.64705664,0.72895724
0.54169196,0.45022297,0.4955781
0.5489261,0.5890659,0.56496197
0.588261,0.79458416,0.51149833
0.56915766,0.906506,0.5123469
0.4275797,0.8749483,0.39310905
0.5334564,0.9347426,0.39084548
0.23120087,0.24574503,0.16235584
0.32017225,0.34275874,0.2007049
0.12205271,0.27808392,0.07369005
0.24308696,0.523025,0.17228371
0.337833,0.70406234,0.2891709
0.38288763,0.78569496,0.32476377
0.32405883,0.82721275,0.1352055
0.06601175,-0.020562151,0.09673226
-0.061372556,-0.15994029,0.064850256
0.1331738,0.10636756,0.11399117
-0.058292948,-0.055058695,0.017285312
-0.08079024,-0.12909807,0.15757447
0.010725729,0.08330134,0.39372078
0.11165722,0.08766953,0.45982662
0.3051366,0.25394502,0.17152035
0.50716245,0.5278798,0.37609938
0.43601322,0.6477365,0.40352896
0.28317255,0.6368238,0.38438565
0.28604487,0.6845599,0.42719403
0.22143808,0.6810843,0.33388788
0.25806928,0.7911104,0.32129252
0.5056382,0.39316416,0.29469725
0.3723244,0.35538143,0.17069489
0.16772768,0.3640583,0.015134966
0.15216163,0.3877822,0.07664067
0.25808656,0.44341576,0.2604926
0.17547226,0.4810479,0.17888123
0.11085685,0.4771995,0.19167084
0.39660823,0.29485255,0.37906563
0.21985218,0.23083702,0.26350373
0.0049701706,0.22267343,0.15238735
0.12059544,0.23178595,0.22090924
0.25373873,0.38646734,0.32844174
0.07338828,0.25956354,0.29124948
0.036919497,0.46901357,0.14002317
0.2797632,0.15752818,0.19451898
0.014433542,0.00053003617,0.06428062
-0.0980225,-0.07638207,0.15275219
-0.029203802,-0.12417769,0.24100031
-0.15472826,-0.18519308,0.40997246
-0.04329805,-0.19619021,0.4803811
-0.02897761,-0.25933805,0.510015
0.09052866,0.025276069,0.10429784
0.28962743,0.2928186,0.16723421
0.27457345,0.3440613,0.27311337
0.3527456,0.37900168,0.3903153
-0.00872894,0.13955796,0.14446622
0.07469978,0.21859069,0.20548485
0.18478143,0.22646403,0.34722883
0.14522758,0.1763734,0.10891283
0.10974636,0.16606706,0.13002385
-0.090674646,-0.16374198,0.09554938
-0.10499381,-0.25288212,0.25762305
0.0069274083,-0.27967942,0.4234054
0.0692993,-0.31837752,0.49550566
-0.018791597,-0.26043186,0.45792186
0.1414254,-0.011296855,0.08164931
0.34710398,0.23691091,0.19187982
0.17791492,0.2864418,0.14166749
-0.057951167,0.13530701,0.09117887
0.052511167,0.38122404,0.228281
0.10446105,0.3019765,0.404224
0.03242779,0.27654925,0.54937166
0.601907,0.57012355,0.612074
0.6132815,0.5638737,0.61967283
0.6343328,0.60481554,0.58048505
0.87927467,0.90114284,0.8566056
0.70237035,0.8845595,0.77373767
0.48832062,0.7466191,0.6419084
0.635656,0.8589734,0.7324231
0.40065956,0.25102666,0.26207677
0.87227136,0.69280696,0.77495456
